CUIN,Company Name,CRO Name,Company Kind,Auditor Name,Auditor Appointment Date
14675,SUFI APPARELS (PRIVATE) LIMITED,Karachi,Private Companies,FAROOQ ALI AND CO.,
145628,SUFI BROTHERS (PRIVATE) LIMITED,Karachi,Private Companies,Sajid n Company,29-Jan-20
105088,SUFI CORPORATION (PRIVATE) LIMITED,Lahore,Private Companies,AHMAD USMAN SHABBIR AND COMPANY CHARTERED ACCOUNTANTS,28-Oct-17
66827,SUFI COTEX (PVT.) LIMITED,Faisalabad,Private Companies,PARKER RANDALL -A.J.S CHARTERED ACCOUNTANTS,31-Oct-17
20162,SUFI FOODS (PVT.) LIMITED,Peshawar,Private Companies,GHAFOOR AND CO. C. A (PESHAWAR),28-Oct-19
71013,SUFI IMPEX (PVT.) LIMITED,Lahore,Private Companies,ALE IMRAN AND COMPANY,28-Oct-19
105902,SUFI LOGISTICS (PRIVATE) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES CA.,30-Oct-19
49640,SUFI OIL EXTRACTION (PVT.) LIMITED,Lahore,Private Companies,RAHMAN SARFRAZ RAHIM IQBAL RAFIQ,28-Oct-19
81665,SUFI SEEDS (PVT.) LIMITED,Faisalabad,Private Companies,MUHAMMAD YAMIN KAMRAN,28-Oct-18
9510,SUFI SOAP & CHEMICAL INDUSTRIES (PRIVATE) LIMITED,Lahore,Private Companies,"RAHMAN SARFARAZ RAHIM IQBAL RAFIQ, CA (LAHORE)",7-Oct-06
20959,SUFI STEEL INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,TARIQ ABDUL GHANI MAQBOOL AND CO. CHARTERED ACCOUNTANTS,28-Oct-18
38198,SUFI TANK TERMINALS (PVT) LTD,Lahore,Private Companies,RAHMAN SARFRAZ RAHIM IQBAL RAFIQ CA.,28-Oct-19
1291,SUFI TEXTILE & PRINTING MILLS (PRIVATE) LIMITED,Karachi,Private Companies,HAROON SHARIF GOGAN AND CO. CA,31-Oct-07
16622,SUFI TEXTILE MILLS (PVT.) LIMITED,Faisalabad,Private Companies,ZAHID JAMIL AND CO. CA,28-Oct-19
72334,SUFI TRAVEL & TOURS (PVT.) LIMITED,Peshawar,Private Companies,DILROZE KHAN AND CO,27-Oct-15
94961,SUFI VISION INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,28-Oct-19
17517,SUFI WEAVING INDUSTRIES (PVT.) LIMITED,Faisalabad,Private Companies,ZAHID JAMIL AND CO. CA,28-Oct-19
5572,SUFI WHEAT PRODUCTS (PVT.) LIMITED,Lahore,Private Companies,S. ZAFAR SHAH AND CO.,31-Oct-17
138207,SUFNE BY AROOSHA SHAMEEL (PRIVATE) LIMITED,Lahore,Private Companies,Arshad Raheem and co Chartered accountant,4-Oct-19
130276,SUFYAN GEMS & MINERALS (PRIVATE) LIMITED,Peshawar,Private Companies,ZUBAIR AND CO,22-Mar-19
53819,SUFYAN TRAVELS & TOURS (PVT.) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO (CHARTERED ACCOUNTANTS),25-Oct-19
18166,SUGAR LAND (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO.,28-Oct-18
79809,SUGAR TRADING COMPANY (PVT.) LIMITED,Lahore,Private Companies,Izhar and Co.,31-Oct-16
98314,SUGHAND (PVT.) LIMITED,Karachi,Private Companies,Namdar and Co.,24-Mar-16
18406,SUGHRA FARMS (PRIVATE) LIMITED,Karachi,Private Companies,M. SALEEM ASSOSCIATES,26-Oct-19
22408,SUGHRA SADDIQUE MEMORIAL HOSPITAL (PVT) LTD.,Lahore,Private Companies,SARSHAR LAW ASSOCIATES,31-Dec-93
44467,SUGI (PVT.) LIMITED,Islamabad,Private Companies,AFTAB NABI AND CO,28-Oct-19
78077,SUHA ENTERPRISES (PVT.) LIMITED,Quetta,Private Companies,SYED SALEEM RAZA,30-Apr-14
53123,SUHAG FASHIONS (SMC-PVT.) LIMITED,Lahore,Single Member Companies,PHINEHAS AND CO. CA (LHR),8-Dec-05
65791,SUHAIB GULZAR (PVT.) LIMITED,Lahore,Private Companies,SARWARS CHARTERED ACCOUNTANT,28-Oct-19
8688,SUHAIL JUTE MILLS LIMITED,Islamabad,Public Listed Companies,HORWATH HUSSAIN CHAUDHURY AND CO,27-Nov-19
59359,SUHAIL KHAN PRODUCTIONS (SMC-PVT.) LIMITED,Lahore,Single Member Companies,"YAMEEN RIAZ AND COMPANY, C/A",31-Jul-14
13167,SUHAIL RASHID (PVT.) LIMITED,Faisalabad,Private Companies,TIRMIZEY AND CO.,31-Oct-05
115136,SUI FUNG CONSTRUCTION (PRIVATE) LIMITED,Karachi,Private Companies,Feroz Aziz and Company,28-Oct-19
43761,SUI NORTHERN GAS PIPELINES LIMITED,Lahore,Public Listed Companies,EY FORD RHODES,23-May-19
760,SUI SOUTHERN GAS COMPANY LIMITED,Karachi,Public Listed Companies,Deloitte Yousuf Adil Chartered Accountants,15-Feb-19
781,SUI SOUTHERN GAS PROVIDENT FUND TRUST COMPANY (PVT.) LIMITED,Karachi,Private Companies,M. YOUSUF ADIL SALEEM AND CO.,29-Oct-16
146271,SUJAAN PUR DAIRY (PRIVATE) LIMITED,Lahore,Private Companies,Ahmed Mushir and Salariya,3-Feb-20
86506,SUJAWAL AGRO FARMS (PVT.) LIMITED,Karachi,Private Companies,"HAMD AND CO., CHARTERED ACCOUNTANTS",31-Jan-17
84945,SUK TECH (PVT.) LIMITED,Islamabad,Private Companies,M. Usman Akram and Co. Chartered Accountants,26-Oct-19
52322,SUKH CHA'N WELLNESS CLUB (PVT.) LIMITED,Lahore,Private Companies,UHY HASSAN NAEEM AND CO.,31-Oct-16
55563,SUKH CHAIN TRAVELS (PVT.) LIMITED,Lahore,Private Companies,HAMEED KHAN AND CO. (LHR),21-May-06
64948,SUKH CHAN HOTELS AND RESORTS (PVT.) LIMITED,Lahore,Private Companies,HASSAN NAEEM AND CO.,31-Oct-09
47540,SUKH CHAYN GARDENS (PVT.) LIMITED,Lahore,Private Companies,UHY HASSAN NAEEM AND CO CA,24-May-18
98976,SUKH CHAYN VALLEY (PVT.) LIMITED,Islamabad,Private Companies,KPMG TASEER HADI AND CO,28-Oct-19
77262,SUKH NAIN NA HOUSING (PVT.) LIMITED,Lahore,Private Companies,UHY HASSAN NAEEM AND CO,1-Oct-11
126868,SUKHCHAIN GREENS (PRIVATE) LIMITED,Islamabad,Private Companies,Usman Hassan and Co.,5-Dec-18
26594,SUKHERA FLOUR MILLS (PVT.) LIMITED,Lahore,Private Companies,MAHBOOB SHEIKH AND COMPANY,7-Mar-92
51158,SUKHERA TRAVELS & TOURS (PRIVATE) LIMITED,Lahore,Private Companies,RAFAQAT MANSHA MOHSIN DOSSANI MASOOM AND CO,28-Oct-19
97205,SUKI SUSHI (PVT.) LIMITED,Islamabad,Private Companies,FAISAL MAHMOOD AND CO CHARTERED ACCOUNTANT,26-Oct-18
4554,SUKKUR BEVERAGES (PRIVATE) LIMITED,Karachi,Private Companies,KRESTON HYDER BHIMJI AND CO,28-Oct-19
11578,SUKKUR BISCUIT FACTORY (PRIVATE) LIMITED,Sukkur,Private Companies,A. J. KAZI AND CO. CA,31-Dec-87
1592,SUKKUR CHAMBER OF COMMERCE INDUSTRY,Sukkur,Trade Organizations,RAHIM JAN AND COMPANY,30-Sep-19
74036,SUKKUR ELECTRIC POWER COMPANY LIMITED,Sukkur,Public Unlisted Companies,RIAZ AHMAD AND CO.,23-Nov-10
2777,SUKKUR FLOUR MILLS (PRIVATE) LIMITED,Karachi,Private Companies,MUHAMMAD SALEEM ASSOCIATES,26-Oct-19
90632,SUKKUR GODOWNS (PVT.) LIMITED,Karachi,Private Companies,RAO AND COMPANY,31-Oct-17
63799,SUKKUR GRAINS (PRIVATE) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO,27-Oct-18
65649,SUKKUR HAJJ AND UMRAH SERVICES (PRIVATE) LIMITED,Sukkur,Private Companies,SALAHUDDIN AND COMPANY,28-Oct-19
108236,SUKKUR MART (PRIVATE) LIMITED,Sukkur,Private Companies,SHAHID HABIB AND CO.,10-May-17
12424,SUKKUR MOTEL CO. (PRIVATE) LIMITED,Sukkur,Private Companies,SHAH AND CO.,26-Oct-18
48797,SUKKUR TELE COMMUNICATION (PRIVATE) LIMITED,Karachi,Private Companies,A. J. KAZI AND CO. CA,29-Sep-07
64885,SUKOON (PVT.) LIMITED,Islamabad,Private Companies,Iqbal Yasir Khalid and Co,30-Oct-10
96723,SUKOON HANDYMAN AND ERRAND SERVICES (PVT.) LIMITED,Karachi,Private Companies,FEROZ AZIZ AND COMPANY,26-Oct-18
109724,SULAIMAN AL FAHIM (PRIVATE) LIMITED,Lahore,Private Companies,Ubaid ur Rehman and co,31-Jan-18
11008,SULAIMANIYA BUILDERS (PVT.) LIMITED,Peshawar,Private Companies,"ASAD FOUAD, CA",18-Sep-13
2172,SULEMAN AND COMPANY (PVT) LTD,Lahore,Private Companies,M. AYUB AND CO. CA,28-Oct-19
44887,SULEMAN AUTO INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,M. AYUB AND CO. CA,28-Oct-14
83103,SULEMAN FOODS INDUSTRIES (PVT.) LIMITED,Multan,Private Companies,MUHAMMAD WAQAS KHALID,31-Oct-17
16655,SULEMAN INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,SARWARS C.A. (LHR),31-Oct-09
98138,SULEMAN MACHINERY COMPANY (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD AYUB AND CO,28-Oct-19
91173,SULEMAN MANPOWER SUPPLIER (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD SHAFIQ UR RAFIQ,31-Oct-18
97277,SULEMAN MARBLE (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,Asad Fouad Chartered Accountants,28-Jan-16
110083,SULEMAN ROSHAN MEDICAL COLLEGE (PRIVATE) LIMITED,Karachi,Private Companies,A G Habib and Co Chartered Accountant,28-Oct-19
31579,SULEMAN SILK INDUSTRIES (PVT.) LIMITED,Faisalabad,Private Companies,TARIQ RASHID BHATTI,31-Oct-11
15716,SULEMAN SPINNING MILLS LIMITED,Multan,Public Unlisted Companies,Mudassar Ehtisham and Co.,28-Oct-19
90478,SULEMAN TRAVEL & TOURS (PVT.) LIMITED,Multan,Private Companies,Muhammad Waqas Khalid,28-Oct-19
15584,SULEMANI COTTON GINNING & PRESSING FACTORY (PVT.) LIMITED,Multan,Private Companies,A. REHMAN AND CO. CHARTERED ACCOUNTANTS,28-Oct-19
64527,SULEMANI ENGINEERING SERVICES (PVT.) LIMITED,Islamabad,Private Companies,MUHAMMAD HUSSAIN,31-Oct-12
95100,SULEMANI HERBALS (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD MOHY UD DIN,28-Oct-18
14370,SULEMANI PHARMACY (PVT.) LIMITED,Multan,Private Companies,WAQAS AND COMPANY,20-Oct-19
94634,SULEYMAN BILAL INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,MULTI MINDS,30-Sep-18
17470,SULFATEC CHEMICALS (PVT) LTD.,Lahore,Private Companies,AZHAR IQBAL AND CO. CA (LHR),29-Dec-91
37279,SULFOCHEM (PRIVATE) LIMITED,Karachi,Private Companies,MUHAMMAD FAROQUE DANDIA AND CO,28-Oct-19
138065,SULIMAN AND KAMRAN TRADING COMPANY (PRIVATE) LIMITED,Peshawar,Private Companies,Zubair and Co,28-Aug-19
3647,SULKA INTERNATIONAL ( PRIVATE ) LIMITED,Lahore,Private Companies,AFTAB NABI AND CO. (LHR),30-Jun-89
77417,SULTAN AIRLINES (PVT.) LIMITED,Lahore,Private Companies,RIZWAN AND CO.,1-Nov-11
103049,SULTAN AMIR TRAVEL & TOURS (PVT.) LIMITED,Multan,Private Companies,RAZA SIDDIQUI AND CO.,14-Sep-19
12075,SULTAN BAHOO COTTON GINNING FACTORY (PVT.) LIMITED,Faisalabad,Private Companies,ZAHID JAMIL AND CO. CA,21-Jan-92
112209,SULTAN BAHOO FOOD AND DAIRY DEVELOPMENT (PRIVATE) LIMITED,Lahore,Private Companies,SAJID IQBAL AND COMPANY,7-Nov-17
133487,SULTAN BAHOO RICE MILLS (PRIVATE) LIMITED,Lahore,Private Companies,QADEER AND COMPANY,28-Dec-19
24390,SULTAN CHEMICAL AND SOAP INDUSTRIES (PVT) LIMITED,Lahore,Private Companies,ZULFIQAR AHMED NASIR,31-Dec-00
1851,SULTAN CORPORATION (PRIVATE) LIMITED,Karachi,Private Companies,SANDHU AND CO. CA,30-Sep-02
44196,SULTAN ENGINEERING & CONSTRUCTION (PVT.) LIMITED,Islamabad,Private Companies,HARRIS AND CO,31-Oct-15
68920,SULTAN ENGINEERING SERVICES (PVT.) LIMITED,Islamabad,Private Companies,HARRIS AND CO,3-Nov-11
77055,SULTAN ENTERPRISES (PVT.) LIMITED,Karachi,Private Companies,SAJID AND CO,27-Oct-19
6530,SULTAN FLOUR & GENERAL MILLS (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,31-Oct-16
1906,SULTAN INDUSTRIES (MULTAN) (PVT.) LIMITED,Multan,Private Companies,GHAZI AND CO. CA,31-Dec-00
62507,SULTAN MAHMOOD CONSTRUCTION (PRIVATE) LIMITED,Quetta,Private Companies,SIDDIQUI AND CO.,22-Aug-07
27694,SULTAN MAHMOOD COTTON MILLS (PVT.) LIMITED,Faisalabad,Private Companies,"S.RAZA AND COMPANY, C.A.",31-Oct-15
35003,SULTAN MAHMOOD FOODS INDUSTRIES (PRIVATE) LIMITED,Islamabad,Private Companies,MIR AND CO.,31-Dec-97
54557,SULTAN NAZEER HAJJ & UMRAH SERVICES (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,29-Oct-18
74790,SULTAN OXYGEN (PVT.) LIMITED,Karachi,Private Companies,MAQSOOD AND CO,28-Oct-18
1749,SULTAN PAPER BOARD MILLS ( PRIVATE ) LIMITED,Lahore,Private Companies,"QADEER AND CO., C.A., (LHR)",18-Oct-05
114387,SULTAN PEACH (SMC-PRIVATE) LIMITED,Islamabad,Single Member Companies,FAISAL MAHMOOD AND CO CHARTERED ACCOUNTANT,26-Oct-18
56424,SULTAN SACRED SERVICES (PVT.) LIMITED,Islamabad,Private Companies,KHAN WAHEEN AND CO,31-Oct-12
58892,SULTAN SECURITY SERVICES (PVT.) LIMITED,Lahore,Private Companies,MAHBOOB SHEIKH AND CO,28-Oct-19
2152,SULTAN SOAP FACTORY (PRIVATE) LIMITED,Lahore,Private Companies,UMER FAROOQ AND CO,27-Oct-18
7965,SULTAN SONS (PRIVATE) LIMITED,Karachi,Private Companies,A.G. HABIB AND CO,31-Oct-16
18198,SULTAN SONS (PVT.) LIMITED,Multan,Private Companies,AKHTAR SIDDIQUI AND COMAPNY,31-Dec-99
91090,SULTAN SONS ENGG. (PVT.) LIMITED,Lahore,Private Companies,AZIM AND CO.,28-Oct-19
1598,SULTAN TEXTILES MILLS (KARACHI) LIMITED,Karachi,Public Unlisted Companies,SANDHU AND CO. CA,31-Oct-06
18380,SULTAN YAQUB AND COMPANY (PVT) LIMITED,Lahore,Private Companies,SALEEM AHSAN AND CO. CA,24-Aug-04
42016,SULTAN YARN (PVT) LTD,Lahore,Private Companies,M. A. TABBASAM AND CO. CA (LHR),31-Oct-03
104540,SULTAN'S RESTAURANT (PVT.) LIMITED,Islamabad,Private Companies,Shehzad Malik and Co.,31-Oct-18
93515,SULTAN-E-MADINA TRAVELS & TOURS (PVT.) LIMITED,Islamabad,Private Companies,UBAID -UR- REHMAN AND CO,29-Oct-19
65624,SULTAN-E-NOOR HAJJ SERVICES (PRIVATE) LIMITED,Peshawar,Private Companies,M ASIF JAMIL AND CO,14-Oct-19
65553,SULTAN-UL-ARAFEEN HAJJ & UMRA SERVICES (PRIVATE) LIMITED,Quetta,Private Companies,REHMAN IQBAL UMER IFTIKHAR C/A,6-May-08
96735,SULTANA RESEARCH & DEVELOPMENT (PVT.) LIMITED,Islamabad,Private Companies,Taiyab Shahid and co,31-Oct-16
23559,SULTANA TEXTILE MILLS (PRIVATE) LIMITED.,Karachi,Private Companies,FAIZ AND CO.,31-Mar-97
124237,SULTANA TRAVEL & CONSULTANTS (SMC-PRIVATE) LIMITED,Islamabad,Single Member Companies,FAISAL LATIF AND COMPANY,3-Oct-18
964,SULTANABAD MODEL GINNING FACTORY (PVT) LIMITED,Karachi,Private Companies,SHAKIR BAIG AND CO,31-Oct-16
17813,SULTANI BRAND PRODUCTS (PVT.) LIMITED,Peshawar,Private Companies,MANZOOR CHAUDHRY AND CO.,31-Dec-97
73037,SULTANI ELASTO PRODUCTS (PVT.) LIMITED,Faisalabad,Private Companies,MUHAMMAD AKRAM,28-Oct-19
105517,SULTANI FABRICS (PRIVATE) LIMITED,Faisalabad,Private Companies,MUHAMMAD AKRAM,28-Oct-19
71712,SULTANIA AWAISIA TRAVELS & TOURS (PVT.) LIMITED,Lahore,Private Companies,INNAM UL HAQ AND CO.,28-Oct-17
52734,SUM APPAREL (PVT.) LIMITED,Lahore,Private Companies,AYYUB MUNIR AND CO. CA,31-Oct-09
131983,SUM BUSINESS SOLUTIONS (PRIVATE) LIMITED,Islamabad,Private Companies,Azeem Ullah and co Charted Accountants,15-Oct-19
62019,SUMA PROJECT V. (PRIVATE) LIMITED,Karachi,Private Companies,SHAKIR AND CO. CA,30-Oct-10
103539,SUMAIR ENTERPRISES (PVT.) LIMITED,Karachi,Private Companies,SAJID AND COMPANY,27-Oct-18
40042,SUMAIRA FLOUR MILLS (PVT) LTD,Lahore,Private Companies,PHINEHAS AND CO. CA (LHR),28-Oct-19
97386,SUMAIRA TRAVELS AND TOURS (PVT.) LIMITED,Lahore,Private Companies,F. KHALID AND COMPANY,31-Oct-16
77286,SUMARA ENTERPRISES (PVT.) LIMITED,Karachi,Private Companies,S. SHAKEEL UR REHMAN AND COMPANY,31-Oct-15
70845,SUMBAL TRADING (PVT.) LIMITED,Lahore,Private Companies,ZAHID JAMIL AND COMPANY CHARTERED ACCOUNTANTS,31-Oct-10
57272,SUMBULA (PVT.) LIMITED,Lahore,Private Companies,MUDASSAR AND CO,31-Oct-08
98094,SUMEC PAKISTAN (PVT.) LIMITED,Faisalabad,Private Companies,PARKER RANDALL-A.J.S (CA),14-Mar-16
132321,SUMER INTERNATIONAL IMPORT & EXPORT (PRIVATE) LIMITED,Islamabad,Private Companies,Umar Nasir Rashid and Company,15-Jun-19
44839,SUMERA POLYTEX (PVT.) LIMITED,Faisalabad,Private Companies,MANSHA MOHSIN DOSSANI KHAN AND CO. CA,20-Jan-03
68314,SUMICO TECHNOLOGIES (PVT.) LIMITED,Lahore,Private Companies,AZHAR ZAFAR AND CO,31-Oct-19
23181,SUMIFFO MEDICAL INDUSTRIES (PVT.) LIMITED,Peshawar,Private Companies,IFTIKHAR ALI AND CO. (PESHAWAR),28-Dec-99
121483,SUMMATUS SPORTS (PRIVATE) LIMITED,Lahore,Private Companies,"Viqar A. Khan and Co. C.A., (LHR)",28-Oct-19
69872,SUMMER FOODS INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,AZEEM AND CO.,30-Oct-12
37753,"SUMMER INTERNATIONAL (PVT) LIMITED,",Lahore,Private Companies,FARID AND COMPANY,22-Mar-97
53261,SUMMIT BANK LIMITED,Islamabad,Public Listed Companies,BAKER TILLY MEHMOOD IDREES QAMAR,18-Feb-19
54217,SUMMIT CAPITAL (PVT.) LIMITED,Karachi,Private Companies,BAKER TILLY MEHMOOD IDREES QAMAR,30-Mar-20
83037,SUMMIT CORPORATE (PVT.) LIMITED,Lahore,Private Companies,TARIQ ABDUL GHANI MAQBOOL AND CO,16-Mar-13
78586,SUMMIT ENTERTAINMENT (PVT.) LIMITED,Lahore,Private Companies,MAQBOOL HAROON SHAHID SAFDAR AND CO.,31-Oct-17
98582,SUMMIT GREEN INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,PHINEHAS and COMPANY,6-Nov-17
74084,SUMMIT PHARMACEUTICAL (SMC-PVT.) LIMITED,Quetta,Single Member Companies,MANZOOR AHMED,6-Dec-10
40267,SUMMIT POWER (PRIVATE) LIMITED,Islamabad,Private Companies,ANJUM ASIM SHAHID AND CO. CA,28-Jun-99
7370,SUMMIT TEXTILE MILLS LIMITED,Lahore,Public Unlisted Companies,MUHAMMAD OMER FAROOQ (LHR),21-Dec-99
79077,SUMMIT TRAVELS (PVT.) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO,28-Oct-19
98851,SUMOTEC (PVT.) LIMITED,Islamabad,Private Companies,Asif Associates,28-Oct-17
119607,SUMRAF INTERNATIONAL (PRIVATE) LIMITED,Lahore,Private Companies,Azim and Co,27-Oct-18
88628,SUMS ENGINEERS & DEVELOPERS (PVT.) LIMITED,Lahore,Private Companies,SHEIKH AND CHAUDHRY CA,31-Oct-15
32317,SUMYANA FLAIR (PVT) LTD,Lahore,Private Companies,NAEEM TARIQ AND COMPANY,31-Oct-15
78821,SUN & SEAM ENERGY (PVT.) LIMITED,Lahore,Private Companies,PHINEHAS AND CO,28-Oct-19
86950,SUN & STARS CABLE NETWORKS (PVT.) LIMITED,Lahore,Private Companies,Izhar and Co,31-Oct-17
48944,SUN 'N' SAND TOURS & TRAVEL (PVT.)LIMITED,Lahore,Private Companies,PHINEHAS AND CO. CA (LHR),31-Oct-07
101179,SUN AIR SERVICES (PVT.) LIMITED,Karachi,Private Companies,Farrukh Mateen,12-Aug-16
103252,SUN ALLIANCE MARKETS (PVT.) LIMITED,Lahore,Private Companies,Sajid and Company,8-Nov-16
80181,SUN ASIA (PVT.) LIMITED,Lahore,Private Companies,AKRAM SALEEM AND CO.,31-Oct-17
99625,SUN CHEMICALS INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,"Naveed Zafar Ashfaq Jaffery and Co, Chartered Accountants",28-Oct-19
39799,SUN COMMUNICATIONS (PVT) LIMITED,Lahore,Private Companies,AHMAD USMAN SHABIR AND CO. CA,31-Oct-03
68464,SUN CONSTRUCTION (PVT.) LIMITED,Islamabad,Private Companies,ASAD FOUAD,31-Oct-09
32550,SUN CONSULTING (PRIVATE) LIMITED,Karachi,Private Companies,MOHAMMAD BILAL AND CO.,31-Oct-15
87421,SUN DEW SEEDS (PVT.) LIMITED,Multan,Private Companies,RAZA SIDDIQUI AND COMPANY,23-Oct-19
100510,SUN DIGITAL TV CABLE NETWORK (PVT.) LIMITED,Islamabad,Private Companies,Jawaid Anwar and Co. Chartered Accountants,22-Oct-19
55987,SUN DIPLOMATIC BONDED WAREHOUSE (PVT.) LIMITED,Islamabad,Private Companies,ALI KHAN AND CO,29-Oct-18
57945,SUN ENERGY (PVT.) LIMITED,Islamabad,Private Companies,RIASAT KHAN AND CO,31-Oct-07
50327,SUN ENTERPRISES (PRIVATE) LIMITED,Karachi,Private Companies,MAQSOOD AND COMPANY,31-Oct-12
94969,SUN FIBER (PVT.) LIMITED,Lahore,Private Companies,IZHAR AND CO. CHARTERED ACCOUNTANTS,28-Oct-19
85788,SUN FLOWER DEVELOPERS (PVT.) LIMITED,Lahore,Private Companies,TAYYAB SHAHID AND CO,19-Nov-13
50277,SUN FOODS INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,TARIQ MUSTAFA RAMZAN AND CO.,31-Oct-10
82685,SUN GATE (PVT.) LIMITED,Lahore,Private Companies,MAQBOOL HAROON SHAHID SAFDAR AND CO,30-Oct-14
43995,SUN GRAVURE (PVT.) LIMITED,Karachi,Private Companies,MAQSOOD AND CO. CA,20-Sep-07
88933,SUN GREEN RENEWABLE ENERGY (PVT.) LIMITED,Islamabad,Private Companies,M. A. Chaudhri and Company,31-Oct-15
74739,SUN GRINDING MILL (PVT.) LIMITED,Lahore,Private Companies,Inam Ul Haq,28-Oct-19
100252,SUN HEALTH CARE (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF AND CO,1-Jul-16
25586,SUN INTERNATIONAL COMPANY ( PRIVATE ) LIMITED,Lahore,Private Companies,AZHAR ZAFAR AND CO.,28-Oct-19
120869,SUN LIFE AGRI FARMS (PRIVATE) LIMITED,Lahore,Private Companies,TAHIR SIDDIQUE AND CO,21-Aug-18
64863,SUN LORD'S INT'L TRAVEL AND TOURS (PRIVATE) LIMITED,Islamabad,Private Companies,HASSAN ASSOCIATES,31-Oct-18
47194,SUN MARINE (PVT.) LIMITED,Karachi,Private Companies,JALIS AHMED AND CO. CA,5-Oct-05
50771,SUN MARKETING INTERNATIONAL (PRIVATE) LIMITED,Karachi,Private Companies,PUNJAWANI AND CO.,24-Jun-05
47672,SUN METAL INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,"GHORI AND CO.,",31-Oct-19
29358,SUN MYUNG PAKISTAN ELECTRONIC (PVT.) LIMITED,Peshawar,Private Companies,IFTIKHAR ALI AND CO. (PESHAWAR),30-Sep-98
32169,SUN PAK FIBERS (PVT) LTD,Lahore,Private Companies,A. S. SHEIKH AND CO. CA (LHR),31-Dec-95
82212,SUN POWER (PVT.) LIMITED,Islamabad,Private Companies,Muhammad Hanif,28-Oct-17
65990,SUN PRIME CLAY (PRIVATE) LIMITED,Karachi,Private Companies,GHOURI AND CO,31-Oct-19
82976,SUN RAYS TRADING (PVT.) LIMITED,Islamabad,Private Companies,M. HANIFAND COMAPANY,26-Oct-19
45332,SUN RELIANCE INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD MAQBOOL AND CO. (LHR),5-May-03
59168,SUN RISE CNG (PRIVATE) LIMITED,Islamabad,Private Companies,SHEHZAD MALIK AND CO.,30-Oct-12
28492,SUN SERVICES (PRIVATE) LIMITED,Islamabad,Private Companies,"BDO IBRAHIM AND CO, CA",29-Oct-19
30301,SUN SHINE PAPER & BOARD MILLS (PRIVATE) LIMITED,Lahore,Private Companies,MANSHA MOHSIN DOSSANI KHAN AND CO. CA,18-Apr-00
111222,SUN SHINE SCRAP (PRIVATE) LIMITED,Islamabad,Private Companies,Khan Waheed and Co,31-Oct-18
57500,SUN SHINE WIRE & CABLES (PRIVATE) LIMITED,Karachi,Private Companies,MANSOOR ASLAM SERAJ SALEEM C/A,31-Oct-07
105390,SUN SILVER (PRIVATE) LIMITED,Multan,Private Companies,Ali Associates,7-Feb-17
20359,SUN STAR FISHERIES (PVT) LTD,Lahore,Private Companies,ZAHID JAMIL AND CO. CA,31-Oct-06
122951,SUN STAR TRAVEL & TOURS (PRIVATE) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-19
103781,SUN TANG TECHNOLOGY (PVT.) LIMITED,Sukkur,Private Companies,AZEEMULLAH AND CO CHARTERED ACCOUNTANTS,14-Oct-19
110683,SUN TECH AGRI BUSINESS (PRIVATE) LIMITED,Peshawar,Private Companies,ABDUL WAHEED AND CO,27-Oct-19
40936,SUN TELECOM (PVT.) LIMITED,Karachi,Private Companies,HAROON SHARIF GOGAN AND CO. CA,31-Oct-07
49305,SUN TEXTILE MILLS (PRIVATE) LIMITED,Karachi,Private Companies,AAMIR HUSSAIN ASSOCIATES,31-Oct-16
14880,SUN TRADING CO. (PVT) LTD,Lahore,Private Companies,ASHRAF ASHFAQ AND CO.,29-Oct-05
68787,SUN TRUST SECURITY GUARD (PVT.) LIMITED,Islamabad,Private Companies,ANEES-UR-REHMAN,30-Aug-12
121325,SUN WAY SEED COMPANY (PRIVATE) LIMITED,Peshawar,Private Companies,ANWAR JAVED WAQAR ALI CHARTERED ACCOUNTANTS,17-Jul-18
54445,SUN WAYS INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,W. A. ASSOCIATES,22-Mar-06
